-2.220446049250313081e-16,-2.220446049250313081e-16,-2.220446049250313081e-16,9.561300600185085319e-01,9.359202447047871853e-01,8.674874382710640042e-02,8.425695171925950966e-01,9.131117148147397389e-01,9.377998331196372162e-01,3.164759545348007075e-01,9.230227899482704723e-01,9.542658161974688635e-01,9.554798936069039961e-01,9.068305313380279342e-01,5.465771062771432875e-01,9.286850771516211855e-01,6.163636039431983349e-01,8.862903699206305941e-01,9.421308875594253118e-01,9.242568687002843397e-01,9.233787634947371314e-01,9.262407812298105725e-01,9.345267148784879296e-01,9.019169338356816112e-01,9.305100053582445740e-01,7.911352680915193503e-01,9.594725530460326279e-01,9.270052996074973350e-01,8.628714250468551006e-01,9.272005088447986543e-01,9.204134158096309859e-01,8.098814534112466212e-01,9.199263430796571495e-01,9.060158132939499787e-01,9.252643551175623315e-01,8.275991426327120593e-01,9.230672674634687880e-01,9.031891085838673616e-01,9.354993716286946759e-01,9.388702302158834501e-01,8.835011018205624067e-01,9.366938347181972269e-01,9.094544458106504914e-01,7.567869892216343430e-01,9.322196358674195160e-01,9.242233818861707029e-01,9.109876110887734635e-01,9.287584795045685793e-01,9.412791358849522672e-01,9.377120989386267258e-01,7.747359490625956857e-01,9.053881485179159361e-01,9.357939455373678328e-01,9.245123662051415447e-01,9.099541102081100119e-01,8.226370392494527506e-01,8.836015663778622464e-01,9.029603241794179613e-01,8.928365381613502239e-01,7.786046439506466577e-01,8.235167629158707259e-01,9.053860365939770949e-01,9.043074747009864911e-01,8.879130617940003134e-01,8.849666917573733027e-01,9.131829207216799471e-01,8.844875839914678739e-01,9.230405182822910559e-01,9.146475943243218554e-01,8.565642332085655619e-01,8.801868420139394855e-01,9.131868928916482275e-01,9.212493449541576673e-01,9.139586659545291258e-01,8.713499442458448874e-01,9.273704742634403253e-01,7.725667441077654907e-01,9.469951792078767916e-01,9.449102298907369191e-01,8.935750913935476270e-01,8.754213306716076559e-01,8.940069060023608793e-01,9.206717251455163176e-01,9.232007435637596959e-01,8.850411849395177777e-01,9.304200511459984613e-01,9.654102039505612076e-01,9.310511214527359414e-01,9.324665717973229517e-01,8.782056774560227375e-01,9.096584055619948428e-01,8.920484481612305228e-01,9.222772476281940746e-01,9.090436420762666447e-01,8.908368832066324572e-01,8.723216466945693526e-01,9.240721985724745791e-01,8.791221971933067536e-01,9.233662580079221582e-01,9.466193119546431056e-01
-2.220446049250313081e-16,-2.220446049250313081e-16,-2.220446049250313081e-16,9.561300600185085319e-01,9.359202447047871853e-01,8.674874382710640042e-02,8.425695171925950966e-01,9.131117148147397389e-01,9.377998331196372162e-01,3.164759545348007075e-01,9.230227899482704723e-01,9.542658161974688635e-01,9.554798936069039961e-01,9.068305313380279342e-01,5.465771062771432875e-01,9.286850771516211855e-01,6.163636039431983349e-01,8.862903699206305941e-01,9.421308875594253118e-01,9.242568687002843397e-01,9.233787634947371314e-01,9.262407812298105725e-01,9.345267148784879296e-01,9.019169338356816112e-01,9.305100053582445740e-01,7.911352680915193503e-01,9.594725530460326279e-01,9.270052996074973350e-01,8.628714250468551006e-01,9.272005088447986543e-01,9.204134158096309859e-01,8.098814534112466212e-01,9.199263430796571495e-01,9.060158132939499787e-01,9.252643551175623315e-01,8.275991426327120593e-01,9.230672674634687880e-01,9.031891085838673616e-01,9.354993716286946759e-01,9.388702302158834501e-01,8.835011018205624067e-01,9.366938347181972269e-01,9.094544458106504914e-01,7.567869892216343430e-01,9.322196358674195160e-01,9.242233818861707029e-01,9.109876110887734635e-01,9.287584795045685793e-01,9.412791358849522672e-01,9.377120989386267258e-01,7.747359490625956857e-01,9.053881485179159361e-01,9.357939455373678328e-01,9.245123662051415447e-01,9.099541102081100119e-01,8.226370392494527506e-01,8.836015663778622464e-01,9.029603241794179613e-01,8.928365381613502239e-01,7.786046439506466577e-01,8.235167629158707259e-01,9.053860365939770949e-01,9.043074747009864911e-01,8.879130617940003134e-01,8.849666917573733027e-01,9.131829207216799471e-01,8.844875839914678739e-01,9.230405182822910559e-01,9.146475943243218554e-01,8.565642332085655619e-01,8.801868420139394855e-01,9.131868928916482275e-01,9.212493449541576673e-01,9.139586659545291258e-01,8.713499442458448874e-01,9.273704742634403253e-01,7.725667441077654907e-01,9.469951792078767916e-01,9.449102298907369191e-01,8.935750913935476270e-01,8.754213306716076559e-01,8.940069060023608793e-01,9.206717251455163176e-01,9.232007435637596959e-01,8.850411849395177777e-01,9.304200511459984613e-01,9.654102039505612076e-01,9.310511214527359414e-01,9.324665717973229517e-01,8.782056774560227375e-01,9.096584055619948428e-01,8.920484481612305228e-01,9.222772476281940746e-01,9.090436420762666447e-01,8.908368832066324572e-01,8.723216466945693526e-01,9.240721985724745791e-01,8.791221971933067536e-01,9.233662580079221582e-01,9.466193119546431056e-01
-2.220446049250313081e-16,-2.220446049250313081e-16,-2.220446049250313081e-16,9.561300600185085319e-01,9.359202447047871853e-01,8.674874382710640042e-02,8.425695171925950966e-01,9.131117148147397389e-01,9.377998331196372162e-01,3.164759545348007075e-01,9.230227899482704723e-01,9.542658161974688635e-01,9.554798936069039961e-01,9.068305313380279342e-01,5.465771062771432875e-01,9.286850771516211855e-01,6.163636039431983349e-01,8.862903699206305941e-01,9.421308875594253118e-01,9.242568687002843397e-01,9.233787634947371314e-01,9.262407812298105725e-01,9.345267148784879296e-01,9.019169338356816112e-01,9.305100053582445740e-01,7.911352680915193503e-01,9.594725530460326279e-01,9.270052996074973350e-01,8.628714250468551006e-01,9.272005088447986543e-01,9.204134158096309859e-01,8.098814534112466212e-01,9.199263430796571495e-01,9.060158132939499787e-01,9.252643551175623315e-01,8.275991426327120593e-01,9.230672674634687880e-01,9.031891085838673616e-01,9.354993716286946759e-01,9.388702302158834501e-01,8.835011018205624067e-01,9.366938347181972269e-01,9.094544458106504914e-01,7.567869892216343430e-01,9.322196358674195160e-01,9.242233818861707029e-01,9.109876110887734635e-01,9.287584795045685793e-01,9.412791358849522672e-01,9.377120989386267258e-01,7.747359490625956857e-01,9.053881485179159361e-01,9.357939455373678328e-01,9.245123662051415447e-01,9.099541102081100119e-01,8.226370392494527506e-01,8.836015663778622464e-01,9.029603241794179613e-01,8.928365381613502239e-01,7.786046439506466577e-01,8.235167629158707259e-01,9.053860365939770949e-01,9.043074747009864911e-01,8.879130617940003134e-01,8.849666917573733027e-01,9.131829207216799471e-01,8.844875839914678739e-01,9.230405182822910559e-01,9.146475943243218554e-01,8.565642332085655619e-01,8.801868420139394855e-01,9.131868928916482275e-01,9.212493449541576673e-01,9.139586659545291258e-01,8.713499442458448874e-01,9.273704742634403253e-01,7.725667441077654907e-01,9.469951792078767916e-01,9.449102298907369191e-01,8.935750913935476270e-01,8.754213306716076559e-01,8.940069060023608793e-01,9.206717251455163176e-01,9.232007435637596959e-01,8.850411849395177777e-01,9.304200511459984613e-01,9.654102039505612076e-01,9.310511214527359414e-01,9.324665717973229517e-01,8.782056774560227375e-01,9.096584055619948428e-01,8.920484481612305228e-01,9.222772476281940746e-01,9.090436420762666447e-01,8.908368832066324572e-01,8.723216466945693526e-01,9.240721985724745791e-01,8.791221971933067536e-01,9.233662580079221582e-01,9.466193119546431056e-01
9.561300600185085319e-01,9.561300600185085319e-01,9.561300600185085319e-01,-2.220446049250313081e-16,9.936857064291488850e-01,8.799535750664762013e-01,9.407478127710913185e-01,9.663194848704906859e-01,9.854012026749457975e-01,7.839655377245503542e-01,9.829689652591230287e-01,9.811595322746778924e-01,9.844357767211906474e-01,9.655155436991047502e-01,9.479452088976413338e-01,9.713446197105728430e-01,8.290032743074561283e-01,9.502707538711064883e-01,9.865215916297297438e-01,9.755467722250072971e-01,9.787171989989297272e-01,9.702604727057951850e-01,9.780766925947274038e-01,9.537487221787420699e-01,9.419115731766414257e-01,8.996511700839021630e-01,9.667955277443441853e-01,9.782707823898892929e-01,9.276402512381601850e-01,9.725647335940534877e-01,9.805495200591702876e-01,9.787980724824497658e-01,9.845457549320262292e-01,9.645764141931190139e-01,9.782067192698218339e-01,9.503723388154914353e-01,9.792794810921301440e-01,9.685696920696806878e-01,9.916381830798280950e-01,9.833880039880462665e-01,9.666621776725604631e-01,9.783473947267020687e-01,9.665259088768684004e-01,9.280845929370951097e-01,9.761482839276929280e-01,9.699165325969794083e-01,9.853584681646313514e-01,9.753149815439562387e-01,9.738406226772264862e-01,9.778516843125458768e-01,9.278137886159731895e-01,9.693137812877008486e-01,9.762397727803997505e-01,9.816759374216184053e-01,9.839166513984027862e-01,9.212883183964908351e-01,9.636912171269655936e-01,9.779616988398680544e-01,9.756124944106442376e-01,9.435616221549230076e-01,8.992100709173347362e-01,9.624049160386853874e-01,9.750614057547881686e-01,9.566340875911909514e-01,9.718322642659240618e-01,9.735339180951748661e-01,9.614302144399167194e-01,9.761392634244135946e-01,9.633857349760004407e-01,9.588731374696763954e-01,9.428926776677870603e-01,9.785037997327036274e-01,9.682952155636084246e-01,9.759476520124352739e-01,9.513526942393859542e-01,9.655742525321057146e-01,8.984397141590942937e-01,9.720709698915432906e-01,9.814714920123528419e-01,9.696482218968641709e-01,9.505098475759936605e-01,9.514287384183350849e-01,9.687521127739069371e-01,9.726283450330546199e-01,9.671160876188956701e-01,9.783508667567519801e-01,9.745719412635421852e-01,9.725786879601558965e-01,9.767778488291625205e-01,9.523120195038585756e-01,9.294174079861886595e-01,9.727322468505906761e-01,9.356460585898325188e-01,9.398388360524774221e-01,9.692817608505815974e-01,9.656794900337701826e-01,9.717453389435882771e-01,9.609897664483522117e-01,9.757402745721754922e-01,9.834607002210640214e-01
9.359202447047871853e-01,9.359202447047871853e-01,9.359202447047871853e-01,9.936857064291488850e-01,2.220446049250313081e-16,7.965177658655173687e-01,9.472178548331834369e-01,9.652819277608166715e-01,9.670525298191332553e-01,6.732796184725891031e-01,9.598628421244473907e-01,9.875251797019105604e-01,9.640490844756097744e-01,9.699438942050586654e-01,9.389166891001605730e-01,9.776722127772997650e-01,7.556151362025267382e-01,9.639387180761833651e-01,9.763388987667926955e-01,9.703721595872771832e-01,9.752572811790333196e-01,9.751927153709714080e-01,9.632201262111507178e-01,7.506538843333203648e-01,8.343660736592987126e-01,9.080089437326100965e-01,9.715474133232416820e-01,8.036966096508029178e-01,9.687280161962850134e-01,9.689802822274081739e-01,9.627942301590914909e-01,9.827096000906541118e-01,9.655112906232481418e-01,8.128429187044043935e-01,8.783887395144738264e-01,9.531686368726363101e-01,9.590817176668116062e-01,9.590503538436272457e-01,9.752645523058575128e-01,9.617785753756106226e-01,9.581268862258545127e-01,9.806716477837507107e-01,9.717007068956554638e-01,9.140781640885422554e-01,9.578565066184402399e-01,9.733499378082646203e-01,9.609253449450132489e-01,9.599930212606124780e-01,9.629229214739820630e-01,9.526288618707609013e-01,9.247508034817021327e-01,9.588177988197801316e-01,9.595258693037025388e-01,9.512242758679386734e-01,9.656165811697372536e-01,9.094673819738332554e-01,9.127987628196524428e-01,9.537908111416241175e-01,9.584873277391494639e-01,9.099536559225858134e-01,8.049285392706320152e-01,9.748857484651821670e-01,9.729603753333690985e-01,9.647774392663477361e-01,9.671795225857117151e-01,9.475660198813428137e-01,9.573313762096105073e-01,9.604395043834775825e-01,9.645114407811655743e-01,9.342808904902253353e-01,9.523556341593077956e-01,9.609903528471757106e-01,9.673320487385510535e-01,9.548881783749597618e-01,9.366554829575360896e-01,9.530568838895562278e-01,3.108369749926166437e-01,9.645327985112618352e-01,9.567229598216077102e-01,9.515573421439755819e-01,9.444802777707091979e-01,9.617357674271712620e-01,9.661194815967903970e-01,9.699126241359188327e-01,9.373111838568158882e-01,9.683582525607472569e-01,9.959868162985837658e-01,9.656164851705546504e-01,9.751627957238767630e-01,9.392760531637256438e-01,9.680436850193736564e-01,9.257383031892487679e-01,9.697431163603053017e-01,9.571864698711414210e-01,8.345426551064254461e-01,9.411031850670128485e-01,9.643071365221557167e-01,9.107035725485055355e-01,9.651127574600188996e-01,9.781952745697516383e-01
8.674874382710640042e-02,8.674874382710640042e-02,8.674874382710640042e-02,8.799535750664762013e-01,7.965177658655173687e-01,4.440892098500626162e-16,8.451181207956929287e-01,9.177748596225732136e-01,9.375650243738734568e-01,2.650812261454242869e-01,9.229175096146463586e-01,9.573883025933510593e-01,9.527618728891278366e-01,9.062097830744262339e-01,5.877439039211647120e-01,9.287515861108023296e-01,5.817669775944557253e-01,8.884828850634461928e-01,9.400465090376741717e-01,9.196771909261393096e-01,9.257055786952052001e-01,9.205510918456795144e-01,9.296505942893064089e-01,8.756659211831054890e-01,9.200542056024146875e-01,7.680072239331788841e-01,9.595514422091520057e-01,9.103135003293996164e-01,8.633277541700279389e-01,9.255538416749037323e-01,9.180091363940171556e-01,8.196564088107999302e-01,9.241100140481756098e-01,8.927002626192821477e-01,9.159218679533568386e-01,8.264248483755074481e-01,9.268738301025296611e-01,9.005285497569625042e-01,9.372849499118141026e-01,9.335634768508027648e-01,8.832757993157459575e-01,9.372903869174158409e-01,9.091201352620733589e-01,7.598592465514745209e-01,9.230419198373734924e-01,9.152991972625760253e-01,9.101041083911739493e-01,9.284169095794265747e-01,9.391683065289432308e-01,9.347830742240772484e-01,7.689400132590631376e-01,9.005976100042414334e-01,9.317787283611091986e-01,9.173940707111520876e-01,9.086086008402529668e-01,8.165133506421893284e-01,8.730605615847294443e-01,9.018861011800702876e-01,8.887111841358439346e-01,7.727372628528621501e-01,7.977622067622636148e-01,9.077711368636596223e-01,9.040152866743604854e-01,8.897540352261386065e-01,8.866521618890745859e-01,9.145043137599404570e-01,8.802185353505410648e-01,9.223306776781436955e-01,9.139074083879389354e-01,8.531263787097269624e-01,8.825524337339757386e-01,9.109838931750630087e-01,9.207934153067444116e-01,9.115239988431383944e-01,8.673209805090098534e-01,9.166130899388109654e-01,6.977240780465834291e-01,9.432983687215330537e-01,9.422280404137453047e-01,8.921412395725305533e-01,8.751692971400792942e-01,8.939563742468992213e-01,9.147525752917216035e-01,9.234517331525047279e-01,8.811780020196263719e-01,9.286716052794232734e-01,9.674837201894084249e-01,9.279363996129401659e-01,9.328425643258788647e-01,8.696594816593123944e-01,9.090724251439930015e-01,8.896188210591841061e-01,9.206332527131970700e-01,9.066545039552722507e-01,8.715271199922146605e-01,8.681871830255094569e-01,9.230979867435581410e-01,8.738674018585007586e-01,9.216903364747803806e-01,9.466309506803274321e-01
8.425695171925950966e-01,8.425695171925950966e-01,8.425695171925950966e-01,9.407478127710913185e-01,9.472178548331834369e-01,8.451181207956929287e-01,2.220446049250313081e-16,9.073840702572653072e-01,9.473105855316631407e-01,7.007684828820354150e-01,9.324889187414933112e-01,9.509601071540075834e-01,9.486305880220664566e-01,8.966312923523223066e-01,7.995902129174038420e-01,9.138729420323281616e-01,7.030213508525834376e-01,8.183688831180436773e-01,9.478354849161326756e-01,9.195525952742369391e-01,9.124444908118921616e-01,9.145719650906329878e-01,9.300732619822777991e-01,8.808684106980338990e-01,9.050491516174756779e-01,8.172466649863638910e-01,9.517207718206812661e-01,9.278676877849602045e-01,8.422826979670319236e-01,9.285199090309917969e-01,9.111192639015895933e-01,8.882393892607893804e-01,9.201885990574456553e-01,8.959000382263199169e-01,9.171382395993997738e-01,8.319719173863556749e-01,9.130887227942912077e-01,8.966516225673336615e-01,9.338545193855745108e-01,9.362714718697365823e-01,8.854010038679183126e-01,9.422589388551132483e-01,9.074129550893244023e-01,7.659905564405784517e-01,9.255038324452361520e-01,9.137634188889074416e-01,9.056393319236989425e-01,9.239009744879322916e-01,9.221990614872928038e-01,9.073383414182351059e-01,8.038738282181230321e-01,9.011346560759087021e-01,9.165108138170507956e-01,9.107501931439239140e-01,9.214417864381477807e-01,8.428707930141302596e-01,8.593167340997441839e-01,8.960231404696091806e-01,9.000041075606295404e-01,8.110288895739200532e-01,8.150449838447546558e-01,9.033889299656592264e-01,8.888843420403074180e-01,8.741666659393101391e-01,8.917009841607447251e-01,9.241166766817484612e-01,8.905387350889896192e-01,9.145839426296645813e-01,9.179049639981580189e-01,8.416294900001599633e-01,6.325783328288514529e-01,9.092098541769240150e-01,9.026366961991697524e-01,9.171603448582728024e-01,8.729679624587081133e-01,9.110416231924973740e-01,8.802914024892323219e-01,9.415781353660857000e-01,9.473165064757880227e-01,8.889855502117869346e-01,8.708248504719442451e-01,8.868173172611716337e-01,9.085334209235962355e-01,9.022841799550804787e-01,8.550127316587031734e-01,9.202049022005562851e-01,9.656092526136008658e-01,9.162199321423692977e-01,9.289912856072016778e-01,8.603770066654393700e-01,9.013306271185392848e-01,8.710691702051112095e-01,9.250790463498881344e-01,9.304645631767953784e-01,8.882265324074151147e-01,8.769442418277576534e-01,9.012823180645010979e-01,8.778838818521380594e-01,9.284684817504134102e-01,9.461638258378789468e-01
9.131117148147397389e-01,9.131117148147397389e-01,9.131117148147397389e-01,9.663194848704906859e-01,9.652819277608166715e-01,9.177748596225732136e-01,9.073840702572653072e-01,0.000000000000000000e+00,9.564681257447490426e-01,6.398086394969442203e-01,9.495046399741815524e-01,9.565055783487689256e-01,9.681402300063461919e-01,9.412858329551209158e-01,9.112327756018433478e-01,9.487624316767704347e-01,8.023443053301502204e-01,9.144966131567621170e-01,9.623108808188506336e-01,9.418465556448807341e-01,9.532711803991916755e-01,9.190710204803881345e-01,9.504395365702422716e-01,9.286986229471396737e-01,9.343317510404417492e-01,8.880544611116460985e-01,9.783086311263039514e-01,9.475377787655788753e-01,9.006147554841633651e-01,9.439891363372213684e-01,9.555325741163608333e-01,9.524622057551798138e-01,9.465825241286913716e-01,9.322201273595173143e-01,9.361648978014758260e-01,8.976761094202199143e-01,9.461980914827634592e-01,9.250270320503263255e-01,9.428835291081291148e-01,9.587282262688301415e-01,9.126263398221267087e-01,9.559415468387322257e-01,9.473070068679285693e-01,8.801946264185543933e-01,9.358819388225378955e-01,9.378694660063819910e-01,9.320650760658715228e-01,9.530132411757584743e-01,9.460686853396285123e-01,9.384534585312818145e-01,8.745633166129802571e-01,9.323426992159655757e-01,9.351956630713564866e-01,9.465673936271278288e-01,9.504942272616224708e-01,8.854610722027150826e-01,9.083442772428742540e-01,9.213999114277793279e-01,9.256747629779238373e-01,8.837983312782142775e-01,8.222929968665950717e-01,9.469034905215963915e-01,9.390636764092530342e-01,9.282363084429759992e-01,9.293783306171278236e-01,9.318924391649724415e-01,9.288020583782677919e-01,9.435137575398804266e-01,9.326839683476944032e-01,9.258993618861651731e-01,8.560455122941907913e-01,9.462264795580347387e-01,9.435751194307361311e-01,9.363581159645962826e-01,9.203375142598715364e-01,9.372685590916628451e-01,8.978620940433934550e-01,9.643378460049258916e-01,9.533753755029322763e-01,9.144549114833682157e-01,9.160658594254345033e-01,9.234530824882613009e-01,9.458653179443751169e-01,9.353503920999298726e-01,9.158581329303090435e-01,9.543760892829995512e-01,9.803123929468796627e-01,9.498524349504646747e-01,9.517032392507781546e-01,9.096332498270927047e-01,9.385224904752347275e-01,9.267168009897449599e-01,9.478821879617674862e-01,9.365441862898651326e-01,9.148991358026585807e-01,9.169280825430261572e-01,9.456360594210384551e-01,9.136599617511100835e-01,9.446213670660700279e-01,9.647099017861868742e-01
9.377998331196372162e-01,9.377998331196372162e-01,9.377998331196372162e-01,9.854012026749457975e-01,9.670525298191332553e-01,9.375650243738734568e-01,9.473105855316631407e-01,9.564681257447490426e-01,-2.220446049250313081e-16,9.315012670445148579e-01,9.525264464048701640e-01,9.819602761538044344e-01,9.667737990661615655e-01,9.695957707149949201e-01,9.413116870312394635e-01,9.747581084571623755e-01,7.704033026012647722e-01,9.566603396820562155e-01,9.769113707878187558e-01,9.670214667468767233e-01,9.690732391731797790e-01,9.562763257869876243e-01,9.697199641065765707e-01,9.520979037918990695e-01,9.679849723372357939e-01,8.970913052961004830e-01,9.738750457064010435e-01,9.608657921475115549e-01,9.564582980295572856e-01,9.659345066788592726e-01,9.585658440538870062e-01,9.729278164422888731e-01,9.686633924439398413e-01,9.595807968348403216e-01,9.618242660908563613e-01,9.343756327219953084e-01,9.565274818950471047e-01,9.521448367894737030e-01,9.595064684908700681e-01,9.581697732974371329e-01,9.309329741257942326e-01,9.618294923293597698e-01,9.559412537199256654e-01,9.187585154771926721e-01,9.624592471876594058e-01,9.640403984829585271e-01,9.586269260294613126e-01,9.704161532025845638e-01,9.699679419521158863e-01,9.657736690555045467e-01,9.157741757014581374e-01,9.575026192463546026e-01,9.627875899358390166e-01,9.476533396710801194e-01,9.624928184771811557e-01,9.668258224401972134e-01,9.112427227966778398e-01,9.413085233798470508e-01,9.589692871563937349e-01,9.111715407284951551e-01,5.559476099403144467e-01,9.657180766999197141e-01,9.707395247550377748e-01,9.494696101855777393e-01,9.608939130870645107e-01,7.357661180697765424e-01,9.268696488966362557e-01,9.484116001613921432e-01,9.451664499871811342e-01,9.315278846508194821e-01,9.541229196974460036e-01,9.584984934227718245e-01,9.711226348670742858e-01,9.621410608392944042e-01,9.211492765422236717e-01,9.550830458538777101e-01,9.200276804115007367e-01,9.690042682119925921e-01,9.703244216638312603e-01,9.514875988287793129e-01,9.188607233592364087e-01,9.560576201411207231e-01,9.652367175439681146e-01,9.620761208069376069e-01,9.404823093546199608e-01,9.609408377494461639e-01,9.858510338405837015e-01,9.635978702983097888e-01,9.702555190052273293e-01,9.244787576414412733e-01,9.638982465271639377e-01,9.416426253889468301e-01,9.696910973516441601e-01,9.646151753219752711e-01,9.509451360087608496e-01,9.271068472154301299e-01,9.402317847562032815e-01,9.453867174200842882e-01,9.506441532140524897e-01,9.678205647865351091e-01
3.164759545348007075e-01,3.164759545348007075e-01,3.164759545348007075e-01,7.839655377245503542e-01,6.732796184725891031e-01,2.650812261454242869e-01,7.007684828820354150e-01,6.398086394969442203e-01,9.315012670445148579e-01,-1.332267629550187849e-15,9.145754465649624798e-01,9.443923421328792589e-01,9.438815008326982836e-01,8.987932307217028072e-01,5.295043193102810797e-01,9.174664714827299727e-01,4.618328993251018533e-01,8.522482473909822609e-01,9.360772048568374304e-01,9.134374805554617005e-01,9.226966095323485550e-01,9.077484549790598711e-01,9.222307188403986444e-01,8.203760570910336725e-01,8.723733019950467016e-01,7.389409420098838055e-01,9.438041926949889415e-01,8.667341039611748954e-01,8.254390694854271127e-01,9.102294591394491929e-01,9.195903144216376335e-01,8.227804147378181554e-01,9.168331842854325897e-01,8.438785590755515376e-01,8.825541658491564689e-01,8.138045059698646444e-01,9.143030656621408125e-01,8.867803011050987561e-01,9.345922475436074794e-01,9.268288941895798105e-01,8.728792188143149611e-01,9.341135965177389533e-01,9.032412375355830525e-01,7.455595494612824448e-01,9.224410932909605787e-01,9.169402750456910889e-01,8.944413388430172418e-01,9.180491712697589346e-01,9.223504532223842922e-01,9.165730766450498335e-01,7.520471839210682852e-01,8.958090519038212074e-01,9.165319273097815023e-01,9.094166213052974346e-01,9.111361202347006971e-01,7.959919893063835961e-01,8.542875123015531980e-01,8.907591511069335999e-01,8.821101270063815836e-01,7.570742590603206645e-01,7.538695087713830345e-01,8.947446847873506970e-01,8.987591929023931447e-01,8.686992489681445440e-01,8.768242369611959353e-01,8.960288651823560269e-01,8.724198626566247450e-01,9.094693547316723414e-01,8.991955535279183565e-01,8.433102382042508838e-01,8.184639743176874704e-01,9.013110147369035596e-01,9.099720560179207496e-01,9.023144116787469304e-01,8.510672536679695366e-01,9.101478597105491231e-01,6.345890256110464644e-01,9.360447834196183869e-01,9.402156243275656688e-01,8.770617051990953206e-01,8.617576397741959493e-01,8.802838420998853053e-01,9.074598284468630149e-01,9.104256367812330053e-01,8.579182266882673380e-01,9.159911740009042402e-01,9.627130474861129716e-01,9.143622498591645886e-01,9.275986344899813663e-01,8.472620642130895829e-01,8.870223731420194824e-01,8.660909097769153853e-01,9.034332515488927573e-01,8.922737229567028194e-01,8.419399890206202830e-01,8.642545309928515440e-01,9.095183494228831211e-01,8.546944236562793451e-01,9.063933055139559158e-01,9.361312520359246214e-01
